participant,time,nested_time,device_name,device_location,angle_x,posture
6,71.88,4.8799999999999955,ea:e4:fd:d7:dc:2a,Mid-back,-2.054,lumbar slouch
6,71.911,4.911000000000001,cd:75:20:e1:ef:ef,Lower back,28.048,lumbar slouch
6,71.973,4.972999999999999,fe:77:90:13:0e:6b,Neck,3.785,lumbar slouch
6,72.031,5.031000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-2.076,lumbar slouch
6,72.031,5.031000000000006,cd:75:20:e1:ef:ef,Lower back,28.361,lumbar slouch
6,72.06,5.060000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-1.928,lumbar slouch
6,72.063,5.063000000000002,fe:77:90:13:0e:6b,Neck,3.774,lumbar slouch
6,72.151,5.150999999999996,cd:75:20:e1:ef:ef,Lower back,28.372,lumbar slouch
6,72.17999999999999,5.179999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-1.89,lumbar slouch
6,72.182,5.182000000000002,fe:77:90:13:0e:6b,Neck,3.757,lumbar slouch
6,72.211,5.2109999999999985,cd:75:20:e1:ef:ef,Lower back,28.372,lumbar slouch
6,72.242,5.242000000000004,fe:77:90:13:0e:6b,Neck,3.752,lumbar slouch
6,72.27,5.269999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-1.862,lumbar slouch
6,72.30199999999999,5.3019999999999925,cd:75:20:e1:ef:ef,Lower back,28.372,lumbar slouch
6,72.362,5.361999999999995,fe:77:90:13:0e:6b,Neck,3.741,lumbar slouch
6,72.391,5.391000000000005,ea:e4:fd:d7:dc:2a,Mid-back,-1.835,lumbar slouch
6,72.392,5.391999999999996,cd:75:20:e1:ef:ef,Lower back,28.378,lumbar slouch
6,72.452,5.451999999999998,fe:77:90:13:0e:6b,Neck,3.73,lumbar slouch
6,72.511,5.510999999999996,cd:75:20:e1:ef:ef,Lower back,28.378,lumbar slouch
6,72.539,5.5390000000000015,ea:e4:fd:d7:dc:2a,Mid-back,-1.802,lumbar slouch
6,72.572,5.572000000000003,fe:77:90:13:0e:6b,Neck,3.972,lumbar slouch
6,72.6,5.599999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-1.78,lumbar slouch
6,72.602,5.602000000000004,cd:75:20:e1:ef:ef,Lower back,28.378,lumbar slouch
6,72.66,5.659999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.758,lumbar slouch
6,72.692,5.691999999999993,fe:77:90:13:0e:6b,Neck,3.944,lumbar slouch
6,72.781,5.781000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-1.73,lumbar slouch
6,72.784,5.784000000000006,fe:77:90:13:0e:6b,Neck,3.917,lumbar slouch
6,72.81099999999999,5.810999999999993,cd:75:20:e1:ef:ef,Lower back,28.367,lumbar slouch
6,72.841,5.840999999999994,cd:75:20:e1:ef:ef,Lower back,28.367,lumbar slouch
6,72.843,5.8430000000000035,fe:77:90:13:0e:6b,Neck,3.906,lumbar slouch
6,72.87,5.8700000000000045,ea:e4:fd:d7:dc:2a,Mid-back,-1.686,lumbar slouch
6,72.901,5.900999999999996,cd:75:20:e1:ef:ef,Lower back,28.367,lumbar slouch
6,72.963,5.962999999999994,fe:77:90:13:0e:6b,Neck,3.9,lumbar slouch
6,72.991,5.991,cd:75:20:e1:ef:ef,Lower back,28.361,lumbar slouch
6,72.991,5.991,ea:e4:fd:d7:dc:2a,Mid-back,-1.653,lumbar slouch
6,73.05199999999999,6.0519999999999925,fe:77:90:13:0e:6b,Neck,3.9,lumbar slouch
6,73.08,6.079999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-1.615,lumbar slouch
6,73.171,6.1710000000000065,cd:75:20:e1:ef:ef,Lower back,28.361,lumbar slouch
6,73.174,6.174000000000007,fe:77:90:13:0e:6b,Neck,3.873,lumbar slouch
6,73.199,6.198999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-1.571,lumbar slouch
6,73.26,6.260000000000005,cd:75:20:e1:ef:ef,Lower back,28.361,lumbar slouch
6,73.264,6.263999999999996,fe:77:90:13:0e:6b,Neck,3.851,lumbar slouch
6,73.29,6.290000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-1.533,lumbar slouch
6,73.381,6.381,cd:75:20:e1:ef:ef,Lower back,28.361,lumbar slouch
6,73.383,6.382999999999996,fe:77:90:13:0e:6b,Neck,3.829,lumbar slouch
6,73.411,6.411000000000001,cd:75:20:e1:ef:ef,Lower back,28.361,lumbar slouch
6,73.411,6.411000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.5,lumbar slouch
6,73.47,6.469999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.472,lumbar slouch
6,73.472,6.471999999999994,fe:77:90:13:0e:6b,Neck,3.812,lumbar slouch
6,73.532,6.5319999999999965,cd:75:20:e1:ef:ef,Lower back,28.361,lumbar slouch
6,73.592,6.591999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-1.439,lumbar slouch
6,73.592,6.591999999999999,fe:77:90:13:0e:6b,Neck,3.796,lumbar slouch
6,73.651,6.650999999999996,cd:75:20:e1:ef:ef,Lower back,28.361,lumbar slouch
6,73.67999999999999,6.679999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-1.417,lumbar slouch
6,73.68299999999999,6.682999999999993,fe:77:90:13:0e:6b,Neck,3.774,lumbar slouch
6,73.773,6.772999999999996,fe:77:90:13:0e:6b,Neck,3.763,lumbar slouch
6,73.804,6.804000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-1.357,lumbar slouch
6,73.80499999999999,6.804999999999993,cd:75:20:e1:ef:ef,Lower back,28.356,lumbar slouch
6,73.831,6.831000000000003,cd:75:20:e1:ef:ef,Lower back,28.356,lumbar slouch
6,73.863,6.8629999999999995,fe:77:90:13:0e:6b,Neck,3.752,lumbar slouch
6,73.89,6.890000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.324,lumbar slouch
6,73.95,6.950000000000003,cd:75:20:e1:ef:ef,Lower back,28.35,lumbar slouch
6,73.982,6.981999999999999,fe:77:90:13:0e:6b,Neck,3.724,lumbar slouch
6,74.009,7.009,ea:e4:fd:d7:dc:2a,Mid-back,-1.296,lumbar slouch
6,74.042,7.042000000000002,cd:75:20:e1:ef:ef,Lower back,28.356,lumbar slouch
6,74.073,7.072999999999993,fe:77:90:13:0e:6b,Neck,3.708,lumbar slouch
6,74.13,7.1299999999999955,ea:e4:fd:d7:dc:2a,Mid-back,-1.263,lumbar slouch
6,74.132,7.132000000000005,cd:75:20:e1:ef:ef,Lower back,28.328,lumbar slouch
6,74.192,7.191999999999993,fe:77:90:13:0e:6b,Neck,3.955,lumbar slouch
6,74.222,7.221999999999994,cd:75:20:e1:ef:ef,Lower back,28.504,lumbar slouch
6,74.253,7.253,fe:77:90:13:0e:6b,Neck,3.746,lumbar slouch
6,74.309,7.3089999999999975,ea:e4:fd:d7:dc:2a,Mid-back,-1.357,lumbar slouch
6,74.399,7.399000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.318,lumbar slouch
6,74.404,7.403999999999996,fe:77:90:13:0e:6b,Neck,3.433,lumbar slouch
6,74.431,7.430999999999997,cd:75:20:e1:ef:ef,Lower back,28.482,lumbar slouch
6,74.461,7.4609999999999985,cd:75:20:e1:ef:ef,Lower back,28.482,lumbar slouch
6,74.521,7.521000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-1.274,lumbar slouch
6,74.524,7.524000000000001,fe:77:90:13:0e:6b,Neck,3.45,lumbar slouch
6,74.55,7.549999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.236,lumbar slouch
6,74.611,7.611000000000004,ea:e4:fd:d7:dc:2a,Mid-back,-1.198,lumbar slouch
6,74.612,7.611999999999995,fe:77:90:13:0e:6b,Neck,3.257,lumbar slouch
6,74.671,7.6710000000000065,cd:75:20:e1:ef:ef,Lower back,28.477,lumbar slouch
6,74.671,7.6710000000000065,fe:77:90:13:0e:6b,Neck,3.109,lumbar slouch
6,74.699,7.698999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-1.198,lumbar slouch
6,74.701,7.700999999999993,cd:75:20:e1:ef:ef,Lower back,28.477,lumbar slouch
6,74.731,7.7309999999999945,cd:75:20:e1:ef:ef,Lower back,28.477,lumbar slouch
6,74.794,7.793999999999997,fe:77:90:13:0e:6b,Neck,3.12,lumbar slouch
6,74.821,7.820999999999998,cd:75:20:e1:ef:ef,Lower back,28.477,lumbar slouch
6,74.88,7.8799999999999955,ea:e4:fd:d7:dc:2a,Mid-back,-1.241,lumbar slouch
6,74.884,7.884,fe:77:90:13:0e:6b,Neck,3.109,lumbar slouch
6,74.942,7.941999999999993,cd:75:20:e1:ef:ef,Lower back,28.482,lumbar slouch
6,75,8,ea:e4:fd:d7:dc:2a,Mid-back,-1.203,lumbar slouch
6,75.002,8.001999999999995,fe:77:90:13:0e:6b,Neck,3.093,lumbar slouch
6,75.029,8.028999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-1.176,lumbar slouch
6,75.031,8.031000000000006,cd:75:20:e1:ef:ef,Lower back,28.482,lumbar slouch
6,75.062,8.061999999999998,fe:77:90:13:0e:6b,Neck,3.082,lumbar slouch
6,75.121,8.120999999999995,cd:75:20:e1:ef:ef,Lower back,28.477,lumbar slouch
6,75.18299999999999,8.182999999999993,fe:77:90:13:0e:6b,Neck,3.076,lumbar slouch
6,75.21,8.209999999999994,ea:e4:fd:d7:dc:2a,Mid-back,-1.148,lumbar slouch
6,75.271,8.271,cd:75:20:e1:ef:ef,Lower back,28.68,lumbar slouch
6,75.271,8.271,ea:e4:fd:d7:dc:2a,Mid-back,-1.143,lumbar slouch
6,75.273,8.272999999999996,fe:77:90:13:0e:6b,Neck,3.054,lumbar slouch
6,75.3,8.299999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.132,lumbar slouch
6,75.393,8.393,fe:77:90:13:0e:6b,Neck,3.027,lumbar slouch
6,75.421,8.421000000000006,cd:75:20:e1:ef:ef,Lower back,28.707,lumbar slouch
6,75.451,8.450999999999993,cd:75:20:e1:ef:ef,Lower back,28.691,lumbar slouch
6,75.483,8.483000000000004,fe:77:90:13:0e:6b,Neck,3.005,lumbar slouch
6,75.51,8.510000000000005,ea:e4:fd:d7:dc:2a,Mid-back,-1.132,lumbar slouch
6,75.541,8.540999999999997,cd:75:20:e1:ef:ef,Lower back,28.696,lumbar slouch
6,75.57,8.569999999999993,ea:e4:fd:d7:dc:2a,Mid-back,-1.027,lumbar slouch
6,75.604,8.604,fe:77:90:13:0e:6b,Neck,2.994,lumbar slouch
6,75.661,8.661000000000001,cd:75:20:e1:ef:ef,Lower back,28.713,lumbar slouch
6,75.663,8.662999999999997,fe:77:90:13:0e:6b,Neck,2.966,lumbar slouch
6,75.691,8.6910000000000025,ea:e4:fd:d7:dc:2a,Mid-back,-1,lumbar slouch
6,75.721,8.721000000000004,cd:75:20:e1:ef:ef,Lower back,28.718,lumbar slouch
6,75.721,8.721000000000004,ea:e4:fd:d7:dc:2a,Mid-back,-0.972,lumbar slouch
6,75.783,8.783000000000001,fe:77:90:13:0e:6b,Neck,2.944,lumbar slouch
6,75.841,8.840999999999994,cd:75:20:e1:ef:ef,Lower back,28.724,lumbar slouch
6,75.871,8.870999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-0.945,lumbar slouch
6,75.873,8.873000000000005,fe:77:90:13:0e:6b,Neck,3.323,lumbar slouch
6,75.959,8.959000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-0.917,lumbar slouch
6,75.991,8.991,cd:75:20:e1:ef:ef,Lower back,28.729,lumbar slouch
6,75.993,8.992999999999995,fe:77:90:13:0e:6b,Neck,3.658,lumbar slouch
6,76.083,9.082999999999998,fe:77:90:13:0e:6b,Neck,3.642,lumbar slouch
6,76.11,9.11,ea:e4:fd:d7:dc:2a,Mid-back,-0.901,lumbar slouch
6,76.141,9.141000000000005,ea:e4:fd:d7:dc:2a,Mid-back,-0.884,lumbar slouch
6,76.141,9.141000000000005,cd:75:20:e1:ef:ef,Lower back,28.729,lumbar slouch
6,76.171,9.171000000000006,cd:75:20:e1:ef:ef,Lower back,28.735,lumbar slouch
6,76.202,9.201999999999998,fe:77:90:13:0e:6b,Neck,3.625,lumbar slouch
6,76.229,9.229,ea:e4:fd:d7:dc:2a,Mid-back,-0.857,lumbar slouch
6,76.263,9.263000000000005,cd:75:20:e1:ef:ef,Lower back,28.735,lumbar slouch
6,76.293,9.293000000000006,fe:77:90:13:0e:6b,Neck,3.615,lumbar slouch
6,76.319,9.319000000000003,ea:e4:fd:d7:dc:2a,Mid-back,-0.829,lumbar slouch
6,76.381,9.381,cd:75:20:e1:ef:ef,Lower back,28.735,lumbar slouch
6,76.412,9.412000000000006,fe:77:90:13:0e:6b,Neck,3.615,lumbar slouch
6,76.44,9.439999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-0.807,lumbar slouch
6,76.442,9.441999999999993,cd:75:20:e1:ef:ef,Lower back,28.735,lumbar slouch
6,76.473,9.472999999999999,fe:77:90:13:0e:6b,Neck,3.604,lumbar slouch
6,76.53,9.530000000000001,ea:e4:fd:d7:dc:2a,Mid-back,-0.786,lumbar slouch
6,76.562,9.561999999999998,cd:75:20:e1:ef:ef,Lower back,28.735,lumbar slouch
6,76.592,9.591999999999999,fe:77:90:13:0e:6b,Neck,3.593,lumbar slouch
6,76.621,9.620999999999995,cd:75:20:e1:ef:ef,Lower back,28.729,lumbar slouch
6,76.651,9.650999999999996,ea:e4:fd:d7:dc:2a,Mid-back,-0.758,lumbar slouch
6,76.682,9.682000000000002,fe:77:90:13:0e:6b,Neck,3.582,lumbar slouch
6,76.74,9.739999999999995,ea:e4:fd:d7:dc:2a,Mid-back,-0.736,lumbar slouch
6,76.741,9.741,cd:75:20:e1:ef:ef,Lower back,28.729,lumbar slouch
6,76.83,9.829999999999998,ea:e4:fd:d7:dc:2a,Mid-back,-0.714,lumbar slouch
6,76.833,9.832999999999998,fe:77:90:13:0e:6b,Neck,3.549,lumbar slouch
6,76.862,9.861999999999995,cd:75:20:e1:ef:ef,Lower back,28.724,lumbar slouch
6,76.92,9.920000000000002,ea:e4:fd:d7:dc:2a,Mid-back,-0.692,lumbar slouch
6,76.922,9.921999999999997,fe:77:90:13:0e:6b,Neck,3.516,lumbar slouch
6,76.982,9.982,cd:75:20:e1:ef:ef,Lower back,28.724,lumbar slouch
6,77.011,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.654,transition
6,77.013,NA,fe:77:90:13:0e:6b,Neck,3.494,transition
6,77.013,NA,cd:75:20:e1:ef:ef,Lower back,28.724,transition
6,77.075,NA,fe:77:90:13:0e:6b,Neck,3.675,transition
6,77.132,NA,cd:75:20:e1:ef:ef,Lower back,28.746,transition
6,77.161,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.648,transition
6,77.222,NA,cd:75:20:e1:ef:ef,Lower back,26.647,transition
6,77.222,NA,fe:77:90:13:0e:6b,Neck,4.565,transition
6,77.25,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.643,transition
6,77.282,NA,fe:77:90:13:0e:6b,Neck,5.048,transition
6,77.31,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.401,transition
6,77.342,NA,cd:75:20:e1:ef:ef,Lower back,22.176,transition
6,77.402,NA,fe:77:90:13:0e:6b,Neck,6.174,transition
6,77.459,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.67,transition
6,77.49,NA,ea:e4:fd:d7:dc:2a,Mid-back,-1.077,transition
6,77.492,NA,fe:77:90:13:0e:6b,Neck,6.356,transition
6,77.492,NA,cd:75:20:e1:ef:ef,Lower back,17.232,transition
6,77.581,NA,cd:75:20:e1:ef:ef,Lower back,10.761,transition
6,77.613,NA,fe:77:90:13:0e:6b,Neck,3.933,transition
6,77.641,NA,cd:75:20:e1:ef:ef,Lower back,5.219,transition
6,77.67,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.544,transition
6,77.7,NA,ea:e4:fd:d7:dc:2a,Mid-back,-0.934,transition
6,77.703,NA,fe:77:90:13:0e:6b,Neck,0.829,transition
6,77.762,NA,cd:75:20:e1:ef:ef,Lower back,2.928,transition
6,77.819,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2,transition
6,77.821,NA,fe:77:90:13:0e:6b,Neck,-0.659,transition
6,77.881,NA,cd:75:20:e1:ef:ef,Lower back,2.368,transition
6,77.883,NA,fe:77:90:13:0e:6b,Neck,-1.741,transition
6,77.91,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.736,transition
6,78.004,NA,fe:77:90:13:0e:6b,Neck,-2.098,transition
6,78.032,NA,cd:75:20:e1:ef:ef,Lower back,2.384,transition
6,78.06099999999999,NA,cd:75:20:e1:ef:ef,Lower back,2.785,transition
6,78.06099999999999,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.955,transition
6,78.122,NA,fe:77:90:13:0e:6b,Neck,-1.972,transition
6,78.15,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.906,transition
6,78.17999999999999,NA,cd:75:20:e1:ef:ef,Lower back,2.966,transition
6,78.212,NA,fe:77:90:13:0e:6b,Neck,-2.021,transition
6,78.241,NA,cd:75:20:e1:ef:ef,Lower back,2.961,transition
6,78.269,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.867,transition
6,78.3,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.84,transition
6,78.333,NA,fe:77:90:13:0e:6b,Neck,-2.027,transition
6,78.361,NA,cd:75:20:e1:ef:ef,Lower back,2.961,transition
6,78.42,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.598,transition
6,78.424,NA,fe:77:90:13:0e:6b,Neck,-2.016,transition
6,78.483,NA,fe:77:90:13:0e:6b,Neck,-2,transition
6,78.51,NA,cd:75:20:e1:ef:ef,Lower back,3.115,transition
6,78.54,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.576,transition
6,78.542,NA,cd:75:20:e1:ef:ef,Lower back,3.148,transition
6,78.602,NA,fe:77:90:13:0e:6b,Neck,-1.989,transition
6,78.632,NA,cd:75:20:e1:ef:ef,Lower back,3.203,transition
6,78.661,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.554,transition
6,78.693,NA,fe:77:90:13:0e:6b,Neck,-1.978,transition
6,78.751,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.56,transition
6,78.751,NA,cd:75:20:e1:ef:ef,Lower back,3.79,transition
6,78.84,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.681,transition
6,78.842,NA,cd:75:20:e1:ef:ef,Lower back,4.46,transition
6,78.844,NA,fe:77:90:13:0e:6b,Neck,-1.95,transition
6,78.901,NA,fe:77:90:13:0e:6b,Neck,-2.126,transition
6,78.929,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.725,transition
6,78.962,NA,cd:75:20:e1:ef:ef,Lower back,4.763,transition
6,79.051,NA,cd:75:20:e1:ef:ef,Lower back,4.999,transition
6,79.051,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.593,transition
6,79.053,NA,fe:77:90:13:0e:6b,Neck,-2.313,transition
6,79.114,NA,fe:77:90:13:0e:6b,Neck,-2.23,transition
6,79.14,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.681,transition
6,79.172,NA,cd:75:20:e1:ef:ef,Lower back,5.021,transition
6,79.231,NA,cd:75:20:e1:ef:ef,Lower back,5.054,transition
6,79.231,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.653,transition
6,79.233,NA,fe:77:90:13:0e:6b,Neck,-2.241,transition
6,79.293,NA,fe:77:90:13:0e:6b,Neck,-1.939,transition
6,79.321,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.664,transition
6,79.352,NA,cd:75:20:e1:ef:ef,Lower back,5.087,transition
6,79.413,NA,fe:77:90:13:0e:6b,Neck,-1.939,transition
6,79.44,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.609,transition
6,79.442,NA,cd:75:20:e1:ef:ef,Lower back,5.125,transition
6,79.504,NA,fe:77:90:13:0e:6b,Neck,-1.923,transition
6,79.53,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.444,transition
6,79.621,NA,cd:75:20:e1:ef:ef,Lower back,5.158,transition
6,79.651,NA,cd:75:20:e1:ef:ef,Lower back,5.18,transition
6,79.653,NA,fe:77:90:13:0e:6b,Neck,-1.648,transition
6,79.71,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.422,transition
6,79.713,NA,fe:77:90:13:0e:6b,Neck,-1.302,transition
6,79.739,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.335,transition
6,79.771,NA,cd:75:20:e1:ef:ef,Lower back,5.202,transition
6,79.83,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.274,transition
6,79.832,NA,fe:77:90:13:0e:6b,Neck,-1.198,transition
6,79.891,NA,cd:75:20:e1:ef:ef,Lower back,5.229,transition
6,79.893,NA,fe:77:90:13:0e:6b,Neck,-1.143,transition
6,79.92,NA,ea:e4:fd:d7:dc:2a,Mid-back,-2.181,transition
6,80.041,0.04099999999999682,cd:75:20:e1:ef:ef,Lower back,5.257,good4
6,80.045,0.045000000000001705,fe:77:90:13:0e:6b,Neck,-1.088,good4
6,80.072,0.07200000000000273,cd:75:20:e1:ef:ef,Lower back,5.284,good4
6,80.1,0.09999999999999432,ea:e4:fd:d7:dc:2a,Mid-back,-2.148,good4
6,80.103,0.10299999999999443,fe:77:90:13:0e:6b,Neck,-1.038,good4
6,80.13,0.12999999999999545,ea:e4:fd:d7:dc:2a,Mid-back,-2.12,good4
6,80.161,0.16100000000000136,cd:75:20:e1:ef:ef,Lower back,5.317,good4
6,80.222,0.2219999999999942,fe:77:90:13:0e:6b,Neck,-1,good4
6,80.251,0.2510000000000048,ea:e4:fd:d7:dc:2a,Mid-back,-2.087,good4
6,80.252,0.25199999999999534,cd:75:20:e1:ef:ef,Lower back,5.345,good4
6,80.313,0.3130000000000024,fe:77:90:13:0e:6b,Neck,-0.945,good4
6,80.34,0.3400000000000034,ea:e4:fd:d7:dc:2a,Mid-back,-2.054,good4
6,80.372,0.3719999999999999,cd:75:20:e1:ef:ef,Lower back,5.372,good4
6,80.432,0.43200000000000216,fe:77:90:13:0e:6b,Neck,-0.895,good4
6,80.46,0.45999999999999375,ea:e4:fd:d7:dc:2a,Mid-back,-2.021,good4
6,80.462,0.4620000000000033,cd:75:20:e1:ef:ef,Lower back,5.405,good4
6,80.522,0.5220000000000056,fe:77:90:13:0e:6b,Neck,-0.851,good4
6,80.58,0.5799999999999983,ea:e4:fd:d7:dc:2a,Mid-back,-1.994,good4
6,80.645,0.644999999999996,fe:77:90:13:0e:6b,Neck,-0.807,good4
6,80.67,0.6700000000000017,ea:e4:fd:d7:dc:2a,Mid-back,-1.983,good4
6,80.671,0.6710000000000065,cd:75:20:e1:ef:ef,Lower back,5.433,good4
6,80.704,0.7039999999999935,fe:77:90:13:0e:6b,Neck,-0.78,good4
6,80.731,0.7309999999999945,cd:75:20:e1:ef:ef,Lower back,5.46,good4
6,80.761,0.7609999999999957,ea:e4:fd:d7:dc:2a,Mid-back,-1.901,good4
6,80.761,0.7609999999999957,cd:75:20:e1:ef:ef,Lower back,5.488,good4
6,80.823,0.8229999999999933,fe:77:90:13:0e:6b,Neck,-0.758,good4
6,80.849,0.8490000000000038,ea:e4:fd:d7:dc:2a,Mid-back,-1.873,good4
6,80.852,0.8520000000000039,cd:75:20:e1:ef:ef,Lower back,5.515,good4
6,80.94,0.9399999999999977,ea:e4:fd:d7:dc:2a,Mid-back,-1.835,good4
6,80.942,0.9419999999999931,fe:77:90:13:0e:6b,Neck,-0.588,good4
6,80.971,0.9710000000000036,cd:75:20:e1:ef:ef,Lower back,5.543,good4
6,81.033,1.0330000000000013,fe:77:90:13:0e:6b,Neck,0.033,good4
6,81.062,1.0619999999999976,cd:75:20:e1:ef:ef,Lower back,5.57,good4
6,81.121,1.1209999999999951,ea:e4:fd:d7:dc:2a,Mid-back,-1.763,good4
6,81.151,1.1509999999999962,ea:e4:fd:d7:dc:2a,Mid-back,-1.681,good4
6,81.153,1.1530000000000058,fe:77:90:13:0e:6b,Neck,0.549,good4
6,81.181,1.1809999999999974,cd:75:20:e1:ef:ef,Lower back,5.592,good4
6,81.24,1.2399999999999949,ea:e4:fd:d7:dc:2a,Mid-back,-1.566,good4
6,81.242,1.2420000000000044,cd:75:20:e1:ef:ef,Lower back,5.614,good4
6,81.242,1.2420000000000044,fe:77:90:13:0e:6b,Neck,0.802,good4
6,81.303,1.3029999999999973,fe:77:90:13:0e:6b,Neck,0.989,good4
6,81.33,1.3299999999999983,ea:e4:fd:d7:dc:2a,Mid-back,-1.522,good4
6,81.361,1.3610000000000042,cd:75:20:e1:ef:ef,Lower back,5.636,good4
6,81.424,1.4240000000000066,fe:77:90:13:0e:6b,Neck,1.033,good4
6,81.45,1.4500000000000028,ea:e4:fd:d7:dc:2a,Mid-back,-1.631,good4
6,81.452,1.4519999999999982,cd:75:20:e1:ef:ef,Lower back,5.658,good4
6,81.513,1.5130000000000052,fe:77:90:13:0e:6b,Neck,1.071,good4
6,81.541,1.5409999999999968,ea:e4:fd:d7:dc:2a,Mid-back,-1.527,good4
6,81.632,1.632000000000005,fe:77:90:13:0e:6b,Neck,1.104,good4
6,81.661,1.6610000000000014,cd:75:20:e1:ef:ef,Lower back,5.68,good4
6,81.691,1.6910000000000025,cd:75:20:e1:ef:ef,Lower back,5.702,good4
6,81.72,1.7199999999999989,ea:e4:fd:d7:dc:2a,Mid-back,-1.489,good4
6,81.724,1.7240000000000038,fe:77:90:13:0e:6b,Neck,1.346,good4
6,81.75,1.75,ea:e4:fd:d7:dc:2a,Mid-back,-1.467,good4
6,81.781,1.781000000000006,cd:75:20:e1:ef:ef,Lower back,5.729,good4
6,81.843,1.8430000000000035,fe:77:90:13:0e:6b,Neck,1.686,good4
6,81.872,1.8719999999999999,cd:75:20:e1:ef:ef,Lower back,5.751,good4
6,81.901,1.9009999999999962,ea:e4:fd:d7:dc:2a,Mid-back,-1.56,good4
6,81.93299999999999,1.9329999999999927,fe:77:90:13:0e:6b,Neck,1.774,good4
6,82.019,2.0190000000000055,ea:e4:fd:d7:dc:2a,Mid-back,-1.566,good4
6,82.05,2.049999999999997,ea:e4:fd:d7:dc:2a,Mid-back,-1.472,good4
6,82.054,2.054000000000002,fe:77:90:13:0e:6b,Neck,1.824,good4
6,82.111,2.111000000000004,cd:75:20:e1:ef:ef,Lower back,5.779,good4
6,82.113,2.1129999999999995,fe:77:90:13:0e:6b,Neck,1.884,good4
6,82.14,2.1400000000000006,ea:e4:fd:d7:dc:2a,Mid-back,-1.577,good4
6,82.142,2.141999999999996,cd:75:20:e1:ef:ef,Lower back,5.812,good4
6,82.232,2.2319999999999993,fe:77:90:13:0e:6b,Neck,1.945,good4
6,82.232,2.2319999999999993,cd:75:20:e1:ef:ef,Lower back,5.839,good4
6,82.26,2.260000000000005,ea:e4:fd:d7:dc:2a,Mid-back,-1.763,good4
6,82.262,2.2620000000000005,cd:75:20:e1:ef:ef,Lower back,5.867,good4
6,82.323,2.3229999999999933,fe:77:90:13:0e:6b,Neck,1.983,good4
6,82.349,2.3490000000000038,ea:e4:fd:d7:dc:2a,Mid-back,-1.95,good4
6,82.381,2.3810000000000002,cd:75:20:e1:ef:ef,Lower back,5.894,good4
6,82.444,2.4440000000000026,fe:77:90:13:0e:6b,Neck,1.989,good4
6,82.47,2.469999999999999,ea:e4:fd:d7:dc:2a,Mid-back,-2.082,good4
6,82.501,2.5010000000000048,cd:75:20:e1:ef:ef,Lower back,5.916,good4
6,82.534,2.534000000000006,fe:77:90:13:0e:6b,Neck,2,good4
